duration,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
0.613,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,29.732137494637012,0.7378150601204649,84.534,0,88.0,1,12.806248474865697,True,True,False
0.573,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,31.953090617340916,0.35144479400355166,18.094,1,120.0,1,4.123105625617661,True,True,False
0.44,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,30.4138126514911,0.4783524313786575,2.653,0,108.0,1,17.46424919657298,True,True,False
0.493,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,28.844410203711913,0.982793723247329,32.56,1,64.0,0,19.924858845171276,True,True,False
0.973,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,33.015148038438355,0.6132073488745093,14.16,0,108.0,1,13.601470508735444,True,True,False
0.107,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,24.08318915758459,0.844153986113171,27.426,1,64.0,0,10.0,True,True,False
0.48,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,1,0,0,Half Volley,0,0,15.264337522473747,1.0191413442663497,28.12,0,32.0,0,4.123105625617661,True,True,False
0.28,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,21.93171219946131,0.4228539261329407,24.772999999999996,0,80.0,1,8.54400374531753,True,True,False
0.56,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,18.110770276274835,0.11065722117389563,46.479,1,72.0,1,7.0710678118654755,True,True,False
1.013,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,1,24.186773244895647,0.12435499454676144,0.907,1,96.0,1,6.324555320336759,True,True,False
0.18,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.02271554554524,0.04542327942157701,-0.18,0,88.0,0,12.083045973594572,True,True,False
0.773,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,21.470910553583888,0.4844779290370232,24.000000000000004,0,76.0,1,6.4031242374328485,True,True,False
1.213,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Volley,0,0,23.769728648009426,0.2551823906208184,-1.213,0,92.0,1,12.041594578792296,True,True,False
0.427,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,17.029386365926403,0.05875582271572269,4.026000000000001,0,68.0,2,12.165525060596439,True,True,False
0.76,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,12.806248474865697,0.8960553845713439,37.8,0,32.0,1,11.045361017187261,True,True,False
0.973,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,1,0,0,Normal,0,0,9.848857801796104,0.41822432957922906,21.386,0,36.0,2,16.278820596099706,True,True,False
1.133,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Volley,0,0,23.40939982143925,0.348771003583907,13.893,0,88.0,2,8.06225774829855,True,True,False
1.773,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,25.495097567963924,0.19739555984988078,22.534000000000002,0,100.0,0,11.313708498984761,True,True,False
1.213,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,17.46424919657298,1.1583858851975093,2.867,0,28.0,0,8.602325267042627,True,True,False
1.213,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,34.132096331752024,0.08800737352774077,2.046,0,136.0,1,11.180339887498949,True,True,False
1.013,0,0.0,,0,0,0,,0.0,0,0,From Counter,0,other,1,0,0,Normal,0,0,23.769728648009426,0.2551823906208184,7.526999999999999,0,92.0,1,1.0,True,True,False
0.32,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,1,0,14.212670403551895,0.8850668158886104,14.76,0,36.0,1,9.055385138137417,True,True,False
0.46,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,30.23243291566195,0.5971766580926776,35.54,0,100.0,0,2.8284271247461903,True,True,False
0.453,0,0.0,,0,0,0,,0.0,0,0,From Goal Kick,0,other,1,0,0,Normal,0,0,8.06225774829855,0.5191461142465229,1.28,0,28.0,0,8.0,True,True,False
0.653,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,1,0,0,Half Volley,0,0,13.45362404707371,0.83798122500839,22.414,0,36.0,0,8.94427190999916,True,True,False
0.36,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,21.095023109728988,0.5485494024505281,11.453000000000001,0,72.0,0,7.0710678118654755,True,True,False
0.16,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.20360331117452,0.13552771398550073,1.6,0,88.0,0,7.211102550927978,True,True,False
1.533,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,22.360679774997898,0.4636476090008061,10.827,1,80.0,1,6.324555320336759,True,True,False
1.027,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,34.20526275297414,0.2662520491509253,52.892999999999994,1,132.0,0,13.341664064126334,True,True,False
1.133,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,1,0,0,Volley,0,0,30.675723300355934,0.3320594675428855,21.253999999999998,0,116.0,1,6.082762530298219,True,True,False
0.44,0,0.0,,0,0,0,,0.0,0,0,From Goal Kick,0,other,1,0,0,Volley,0,0,16.278820596099706,0.7419472680059175,2.1999999999999997,0,48.0,0,9.219544457292887,True,True,False
0.373,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,25.0,0.9272952180016122,29.240000000000002,0,60.0,0,6.4031242374328485,True,True,False
1.173,0,0.0,,0,0,0,,0.0,0,0,From Kick Off,0,other,0,0,0,Normal,1,0,31.064449134018133,0.06442683942555355,104.76700000000001,0,124.0,1,5.0990195135927845,True,True,False
0.493,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,28.635642126552707,0.43240777557053783,3.109,0,104.0,0,10.198039027185569,True,True,False
0.613,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.02271554554524,0.04542327942157701,29.64,0,88.0,0,6.324555320336759,True,True,False
0.12,0,0.0,,0,0,0,,0.0,0,0,From Counter,0,other,0,0,0,Normal,1,0,22.090722034374522,0.09065988720074511,42.400000000000006,0,88.0,1,15.524174696260024,True,True,False
0.493,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,1,5.385164807134504,0.3805063771123649,19.094,0,20.0,0,6.708203932499369,True,True,False
1.133,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,8.602325267042627,0.9505468408120751,112.23900000000003,0,20.0,0,5.385164807134504,True,True,False
0.133,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,14.866068747318506,0.3430239404207034,26.239,0,56.0,0,7.0710678118654755,True,True,False
0.427,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,1,0,Normal,1,0,17.88854381999832,0.4636476090008061,48.306000000000004,0,64.0,0,14.422205101855956,True,True,False
0.4,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,1,0,0,Half Volley,0,0,17.029386365926403,0.05875582271572269,24.253,0,68.0,0,8.602325267042627,True,True,False
1.88,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,0,0,0,Normal,0,0,16.1245154965971,1.0516502125483738,19.026,0,32.0,0,2.8284271247461903,True,True,False
1.36,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,1,28.284271247461902,0.7853981633974483,22.359999999999996,1,80.0,1,6.708203932499369,True,True,False
0.573,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,14.212670403551895,0.6857295109062863,11.587000000000002,0,44.0,0,8.246211251235321,True,True,False
1.053,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,1,0,0,Half Volley,0,0,28.071337695236398,0.07130746478529032,3.2270000000000003,0,112.0,0,9.848857801796104,True,True,False
1.213,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,24.166091947189145,0.4266274931268761,21.334,0,88.0,0,7.0,True,True,False
0.48,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,29.410882339705484,0.6162969373960713,1.3729999999999998,1,96.0,0,11.661903789690601,True,True,False
0.92,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Volley,0,0,13.152946437965905,0.15264932839526515,25.28,0,52.0,0,4.0,True,True,False
0.8,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,31.78049716414141,0.4214192068878042,1.5330000000000001,0,116.0,1,12.806248474865697,True,True,False
0.893,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,16.278820596099706,0.7419472680059175,2.3470000000000004,0,48.0,0,20.615528128088304,True,True,False
0.573,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,0,0,0,Volley,0,0,11.661903789690601,0.5404195002705842,9.667,0,40.0,0,3.605551275463989,True,True,False
0.24,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,26.90724809414742,0.7328151017865066,13.24,0,80.0,0,6.324555320336759,True,True,False
0.92,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,24.186773244895647,0.12435499454676144,48.733000000000004,0,96.0,0,14.142135623730951,True,True,False
1.04,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,28.635642126552707,0.21109333322274654,4.425999999999999,1,112.0,0,11.180339887498949,True,True,False
1.32,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,32.01562118716424,0.25255427577805956,9.24,0,124.0,1,12.649110640673518,True,True,False
1.24,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,1,0,0,Normal,0,0,27.459060435491963,0.5779019369622457,5.6,0,92.0,2,12.041594578792296,True,True,False
0.973,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,30.59411708155671,0.19739555984988078,35.653999999999996,0,120.0,0,11.045361017187261,True,True,False
0.24,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,18.110770276274835,0.11065722117389563,3.5199999999999996,0,72.0,0,3.605551275463989,True,True,False
0.92,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,0,0,26.1725046566048,0.8124186125847132,3.707,0,72.0,0,17.46424919657298,True,True,False
0.813,0,0.0,,0,0,0,,0.0,0,0,Regular Play,0,other,0,0,0,Normal,1,0,28.071337695236398,0.07130746478529032,2.987,0,112.0,0,12.36931687685298,True,True,False
0.627,0,0.0,,0,0,0,,0.0,0,0,From Throw In,0,other,1,0,0,Half Volley,0,1,8.0,0.0,11.946,0,32.0,0,7.211102550927978,True,True,False
0.32,0,0.0,,0,0,0,,0.0,0,0,From Counter,0,other,0,0,0,Normal,0,0,21.95449840010015,0.5247957716501074,9.28,0,76.0,0,11.180339887498949,True,True,False
0.187,0,0.0,,0,0,0,,0.0,0,0,From Free Kick,0,other,1,0,0,Volley,0,0,22.80350850198276,0.9097531579442097,0.37300000000000005,1,56.0,0,16.401219466856727,True,True,False
1.173,0,0.0,,0,0,0,,0.0,0,0,From Corner,0,other,1,0,0,Volley,0,0,29.732137494637012,0.7378150601204649,11.707,0,88.0,0,12.649110640673518,True,True,False
0.134619,0,1.4851171,foot,0,0,0,Ground Pass,16.360012,0,0,From Throw In,0,other,0,0,0,Normal,0,0,25.020391683584815,0.504769316057803,10.758381000000002,0,87.59999999999991,0,7.253275122315434,False,False,False
0.092997,0,1.6756732,foot,0,0,0,Ground Pass,9.552486,0,0,From Free Kick,0,other,1,0,0,Normal,1,0,26.073166282597906,0.4567866531926009,-0.092997,0,93.59999999999991,0,14.065560778013795,False,False,False
1.006248,0,1.2825061,foot,1,0,0,High Pass,30.248306,0,0,Regular Play,0,other,0,0,0,Normal,0,0,12.278843593759149,0.8718870633158227,22.913752000000002,0,31.60000000000082,0,8.547514258543242,False,False,False
0.131287,0,0.23824476,foot,0,0,0,Ground Pass,14.406942,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,15.538983235720412,0.07084895954460986,1.0957130000000002,0,62.0,0,6.407027391856538,False,False,False
0.730384,0,0.1638082,foot,0,0,0,Ground Pass,24.52835,0,0,From Throw In,0,other,0,0,0,Normal,0,0,20.45922774691166,1.1530682750905574,-0.17038399999999998,0,33.19999999999982,0,13.74372584127026,False,False,False
0.973667,0,1.6787494,foot,0,0,0,High Pass,40.837727,1,0,From Corner,0,other,0,0,0,Normal,0,0,4.545327270945403,0.6919213822388586,25.399333,0,14.0,0,3.701351104664352,False,False,False
0.113189,0,1.8839511,foot,1,1,0,Low Pass,22.073513,0,0,Regular Play,0,other,0,0,0,Normal,0,0,14.368368035375484,0.09759109315338774,6.726811,0,57.19999999999982,0,6.044005294504635,False,False,False
0.153189,0,1.3871312,foot,0,0,0,Ground Pass,32.85255,0,0,Regular Play,0,other,0,0,0,Normal,0,0,18.456706098326435,0.7968919101124787,5.286811,0,51.600000000000364,0,12.946814279968649,False,False,False
0.349588,0,1.0847644,foot,1,0,0,High Pass,29.97082,0,0,Regular Play,1,other,0,1,0,Normal,1,0,7.300684899377589,0.01369777337286599,-0.349588,0,29.199999999999818,0,1.5231546211727836,False,False,False
0.54924,0,1.1808288,foot,1,0,0,High Pass,51.031364,1,0,Regular Play,0,other,1,0,0,Volley,0,0,17.362315513778686,0.9780014276660702,29.117759999999997,0,38.80000000000018,0,11.085576214162254,False,False,False
1.115222,0,2.2015939,foot,0,0,0,Ground Pass,11.020889,0,0,From Throw In,0,other,0,0,0,Normal,1,0,29.20975864330276,0.44221138304983376,28.724778,0,105.59999999999991,0,9.525754563287887,False,False,False
0.774955,0,1.7956293,foot,0,0,0,High Pass,45.751503,1,0,From Corner,1,other,0,0,0,Normal,1,0,10.283968105745952,0.2355449807208632,6.518044999999999,0,40.0,0,2.4839484696748495,False,False,False
0.547615,0,1.5783719,foot,1,0,0,Low Pass,26.400757,0,0,From Throw In,0,other,0,0,0,Normal,0,0,9.841239759298626,0.4863709698424472,17.692384999999998,0,34.80000000000018,0,12.374570699624286,False,False,False
1.087778,0,1.3207313,foot,1,0,0,High Pass,23.84156,0,0,Regular Play,0,other,1,0,0,Overhead Kick,0,1,15.41752249876743,0.1235504894910436,21.592222,0,61.19999999999982,0,5.651548460377918,False,False,False
0.931542,0,2.5244012,foot,0,0,0,Ground Pass,7.602631,0,0,From Throw In,0,other,0,0,0,Normal,0,0,22.487552112224222,0.34003262418576286,30.735457999999998,0,84.80000000000018,0,6.735725647619557,False,False,False
0.099985,0,1.0265158,foot,0,0,0,Ground Pass,22.209232,0,0,Regular Play,0,other,0,0,0,Normal,0,0,12.876334882255895,0.10894195698986572,4.180015,0,51.19999999999982,0,9.484724561103501,False,False,False
0.525733,0,1.2218211,foot,1,0,0,High Pass,41.82081,0,0,From Throw In,0,other,1,0,0,Volley,0,0,16.440194646049665,0.6386349671539848,7.634267,0,52.80000000000018,0,6.090155991434045,False,False,False
1.791509,0,1.32273,foot,0,0,0,High Pass,54.98309,1,0,From Free Kick,0,other,0,0,0,Normal,0,1,35.12833614050059,0.5579958151150798,37.462491,0,119.19999999999982,0,10.282509421342628,False,False,False
0.64,0,1.5707964,foot,0,0,0,Ground Pass,5.0,0,0,From Throw In,0,other,0,0,0,Normal,0,1,7.810249675906654,0.8760580505981934,3.7999999999999994,0,20.0,1,2.23606797749979,False,False,False
0.373,0,1.0899091,foot,0,0,0,High Pass,51.884487,1,0,From Throw In,0,other,0,0,0,Normal,0,0,23.345235059857504,0.7551044034786732,21.852999999999998,0,68.0,0,8.602325267042627,False,False,False
0.24,0,0.24497867,foot,0,0,0,Ground Pass,16.492422,0,0,Regular Play,0,other,1,0,0,Normal,1,0,13.45362404707371,0.83798122500839,4.4,0,36.0,0,6.708203932499369,False,False,False
0.8,0,0.6556956,foot,0,0,0,Ground Pass,16.40122,0,0,Regular Play,0,other,0,0,0,Normal,0,0,27.202941017470888,0.2984989315861793,0.6519999999999999,0,104.0,0,8.246211251235321,False,False,False
0.973,0,3.1415927,foot,0,0,0,Low Pass,7.0,0,0,From Counter,0,other,1,0,0,Half Volley,0,0,12.806248474865697,0.6747409422235527,11.639999999999999,0,40.0,0,7.280109889280518,False,False,False
0.84,0,1.2490457,head,0,0,0,Low Pass,3.1622777,0,0,From Free Kick,0,other,1,0,0,Half Volley,0,0,29.410882339705484,0.6162969373960713,15.054,0,96.0,1,4.123105625617661,False,False,False
0.653,0,1.2014626,foot,1,0,0,High Pass,33.24154,0,0,From Free Kick,1,other,0,0,0,Normal,1,0,5.0990195135927845,0.19739555984988078,2.2399999999999998,0,20.0,0,5.656854249492381,False,False,False
0.933,0,1.4337301,foot,1,0,0,Ground Pass,29.274563,0,0,From Throw In,0,other,1,0,0,Normal,0,0,18.35755975068582,0.5123894603107377,7.5329999999999995,0,64.0,0,11.0,False,False,False
1.653,0,0.6435011,other,0,0,0,High Pass,30.0,0,0,From Throw In,0,other,1,0,0,Half Volley,1,0,31.11269837220809,0.7853981633974483,51.120000000000005,0,88.0,1,14.560219778561036,False,False,False
0.413,0,0.6177557,foot,0,0,0,Low Pass,46.615448,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.47220505424423,1.0074800653029286,13.626999999999999,0,48.0,0,17.46424919657298,False,False,False
0.427,0,1.8925469,foot,0,0,0,Ground Pass,9.486833,0,0,Regular Play,0,other,0,0,0,Normal,0,0,16.401219466856727,0.6556956262415362,-0.427,0,52.0,0,5.656854249492381,False,False,False
0.96,0,2.6779451,foot,0,0,0,Ground Pass,2.236068,0,0,Regular Play,0,other,0,0,0,Normal,0,0,21.470910553583888,0.4844779290370232,25.44,0,76.0,0,8.94427190999916,False,False,False
1.053,0,0.13255154,foot,0,0,0,Ground Pass,15.132746,0,0,Regular Play,0,other,0,0,0,Normal,0,0,29.206163733020468,0.6640461628266846,5.4270000000000005,0,92.0,1,17.4928556845359,False,False,False
1.213,0,1.2924967,foot,1,0,0,High Pass,29.12044,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,11.40175425099138,0.9097531579442097,8.667000000000002,0,28.0,0,8.0,False,False,False
0.556,0,2.158799,foot,0,0,0,Ground Pass,10.816654,0,0,From Kick Off,0,other,0,0,0,Normal,0,0,42.579337712087536,0.16514867741462683,2.697,0,168.0,1,8.06225774829855,False,False,False
1.12,0,2.2896264,head,0,0,0,Low Pass,10.630146,0,0,From Throw In,0,other,0,0,0,Normal,0,0,25.96150997149434,0.2730087030867106,2.053,0,100.0,0,13.0,False,False,False
0.478,0,2.819842,foot,0,0,0,Ground Pass,9.486833,0,0,Regular Play,0,other,0,0,0,Normal,1,0,24.166091947189145,0.4266274931268761,6.6419999999999995,0,88.0,1,11.313708498984761,False,False,False
1.268,0,0.19739556,foot,0,0,0,Ground Pass,35.69314,0,1,From Throw In,0,other,0,0,0,Normal,0,0,24.413111231467404,0.960070362405688,3.1319999999999997,0,56.0,0,13.45362404707371,False,False,False
0.589,1,1.3101939,other,0,0,0,Low Pass,15.524175,0,0,From Throw In,0,other,0,0,0,Half Volley,0,0,15.264337522473747,1.0191413442663497,12.851,0,32.0,0,9.0,False,False,False
1.012,0,0.81569195,foot,0,0,0,Ground Pass,23.345236,0,0,From Free Kick,0,other,0,0,0,Normal,1,0,24.041630560342615,0.29544083714372,24.268,0,92.0,0,5.0,False,False,False
1.279,0,1.5707964,foot,0,0,0,Ground Pass,7.0,0,0,From Keeper,0,other,0,0,0,Normal,0,0,25.059928172283335,0.49934672168013006,4.321,0,88.0,1,5.0,False,False,False
0.84,0,1.5707964,foot,0,0,0,Ground Pass,13.0,0,0,Regular Play,0,other,0,0,0,Normal,1,0,21.02379604162864,0.047583103276983396,3.0530000000000004,0,84.0,1,13.152946437965905,False,False,False
1.813,0,1.6756732,other,1,0,0,High Pass,38.209946,0,0,From Throw In,1,other,0,0,0,Normal,1,0,16.0312195418814,0.06241880999595735,2.2540000000000004,0,64.0,0,2.23606797749979,False,False,False
0.933,1,1.2120256,other,0,0,0,High Pass,8.5440035,0,0,From Throw In,0,other,1,0,0,Volley,0,0,19.4164878389476,0.9685089806599324,61.947,0,44.0,0,7.211102550927978,False,False,False
0.813,0,0.9224643,foot,1,0,0,High Pass,41.400482,0,0,From Free Kick,0,other,1,0,0,Normal,0,0,7.0,0.0,21.440999999999995,0,28.0,1,3.1622776601683795,False,False,False
1.493,0,1.7524451,foot,1,0,0,High Pass,49.819675,1,0,From Corner,0,other,0,0,0,Normal,0,0,13.038404810405298,1.0040671092713902,62.188,0,28.0,1,3.1622776601683795,False,False,False
0.493,0,1.199905,foot,1,0,0,High Pass,19.313208,0,0,Regular Play,0,other,0,0,0,Half Volley,0,1,10.0,0.6435011087932844,3.267,0,32.0,0,12.0,False,False,False
1.453,0,2.5899377,foot,0,0,0,Ground Pass,15.264338,0,0,From Throw In,0,other,0,0,0,Normal,0,0,38.62641583165593,0.37089128881266237,9.6,0,144.0,1,13.45362404707371,False,False,False
0.853,0,1.4677147,foot,0,0,0,Ground Pass,29.15476,0,0,Regular Play,0,other,0,0,0,Normal,0,0,25.238858928247925,0.982793723247329,8.88,0,56.0,0,16.0312195418814,False,False,False
1.0,0,1.2847449,foot,0,0,0,Ground Pass,17.720045,0,0,Regular Play,0,other,0,0,0,Normal,1,0,24.186773244895647,0.5191461142465229,1.1600000000000001,0,84.0,0,11.40175425099138,False,False,False
0.253,0,0.14189705,foot,0,0,0,Ground Pass,14.142136,0,0,From Goal Kick,0,other,0,0,0,Normal,0,0,25.079872407968907,0.07982998571223732,13.466999999999999,0,100.0,1,9.899494936611665,False,False,False
1.053,0,1.4352686,foot,1,0,0,High Pass,22.203604,0,0,From Corner,0,other,0,0,0,Diving Header,0,0,15.264337522473747,0.5516549825285469,3.5200000000000005,0,52.0,0,6.324555320336759,False,False,False
0.533,0,1.7405746,foot,1,0,0,High Pass,35.510563,0,0,From Corner,0,other,0,0,0,Normal,0,0,8.54400374531753,0.35877067027057225,31.747,0,32.0,1,2.0,False,False,False
0.24,0,1.7506498,foot,0,0,0,Ground Pass,11.18034,0,0,Regular Play,0,other,0,0,0,Normal,0,0,26.076809620810597,0.5667292175235064,4.413,0,88.0,1,7.211102550927978,False,False,False
1.133,0,2.782822,foot,0,0,0,Ground Pass,17.088007,0,0,Regular Play,0,other,0,0,0,Normal,0,0,23.021728866442675,0.6000502134017536,1.347,0,76.0,0,6.708203932499369,False,False,False
0.693,0,0.0,foot,0,0,0,High Pass,55.0,0,0,From Counter,0,other,0,0,0,Normal,0,1,7.0710678118654755,0.1418970546041639,-0.33299999999999996,0,28.0,0,3.1622776601683795,False,False,False
0.453,0,3.1415927,foot,0,0,0,Ground Pass,3.0,0,0,From Corner,0,other,0,0,0,Normal,0,0,28.0178514522438,0.03569911267932397,29.027,0,112.0,1,2.8284271247461903,False,False,False
1.133,0,1.3258177,foot,0,0,0,Ground Pass,12.369317,0,0,Regular Play,0,other,0,0,0,Normal,0,0,23.40939982143925,0.348771003583907,7.627,0,88.0,1,9.848857801796104,False,False,False
0.48,0,0.8960554,foot,0,0,0,Ground Pass,19.209373,0,0,From Throw In,0,other,1,0,0,Normal,0,0,15.264337522473747,1.0191413442663497,5.68,0,32.0,0,13.038404810405298,False,False,False
0.373,0,1.1071488,foot,0,0,0,Ground Pass,8.944272,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,29.068883707497267,0.0688564893010446,11.48,0,116.0,1,11.661903789690601,False,False,False
1.053,0,1.4601392,foot,1,0,0,High Pass,36.221542,0,0,Regular Play,0,other,0,0,0,Normal,0,0,13.038404810405298,0.07677189126977804,16.186,0,52.0,0,3.1622776601683795,False,False,False
0.32,0,2.2896264,foot,0,0,0,Ground Pass,10.630146,0,0,Regular Play,0,other,0,0,0,Normal,0,0,17.029386365926403,0.05875582271572269,6.507,0,68.0,0,8.246211251235321,False,False,False
0.693,0,2.4980915,foot,0,0,0,Ground Pass,10.0,0,0,From Free Kick,0,other,0,0,0,Normal,0,0,24.839484696748443,0.870903457075653,29.438999999999993,0,64.0,1,22.20360331117452,False,False,False
1.533,0,1.1839206,foot,1,0,0,High Pass,29.15476,0,0,Other,1,other,0,0,0,Normal,1,0,5.0990195135927845,0.19739555984988078,3.6670000000000003,0,20.0,1,2.0,False,False,False
0.533,0,1.2490457,foot,0,0,0,Ground Pass,3.1622777,0,0,Regular Play,0,other,0,0,0,Normal,0,0,27.730849247724095,0.44751997515716985,0.8669999999999999,0,100.0,1,3.605551275463989,False,False,False
1.44,0,1.4536875,foot,0,0,0,Ground Pass,17.117243,0,0,Regular Play,0,other,0,0,0,Normal,1,0,39.293765408777,0.25732371497108864,9.253,0,152.0,1,4.242640687119285,False,False,False
0.32,0,1.2793396,foot,1,0,0,High Pass,20.880613,0,0,From Corner,0,other,0,0,0,Normal,0,1,4.47213595499958,0.4636476090008061,16.334,0,16.0,0,1.4142135623730951,False,False,False
2.053,0,0.57790196,foot,0,0,0,High Pass,27.45906,0,0,Regular Play,1,other,0,0,0,Normal,1,0,21.213203435596427,0.7853981633974483,0.827,0,60.0,0,9.899494936611665,False,False,False
0.853,0,1.3045443,other,1,0,0,High Pass,34.20526,0,0,From Throw In,1,other,0,0,0,Normal,1,0,8.94427190999916,0.4636476090008061,9.747000000000002,0,32.0,0,6.0,False,False,False
1.2,0,2.7610862,foot,0,0,0,Ground Pass,10.770329,0,0,Regular Play,0,other,0,0,0,Normal,0,0,38.91015291668744,0.4521538622857756,49.373,0,140.0,3,15.811388300841896,False,False,False
0.787,0,1.9513026,foot,0,0,0,Ground Pass,10.770329,0,0,Regular Play,0,other,0,0,0,Normal,0,0,21.095023109728988,0.5485494024505281,4.119000000000001,0,72.0,1,10.44030650891055,False,False,False
0.387,0,1.2036225,foot,0,0,0,Ground Pass,13.928389,0,0,From Counter,0,other,0,0,0,Normal,1,0,19.849433241279208,0.714090698612158,6.5329999999999995,0,60.0,1,13.416407864998739,False,False,False
0.24,0,1.1246908,foot,0,0,0,Ground Pass,25.495098,0,0,Regular Play,0,other,0,0,0,Normal,0,0,22.561028345356956,0.223476601140633,3.5069999999999997,0,88.0,0,8.94427190999916,False,False,False
0.213,0,0.12630811,foot,0,0,0,High Pass,63.505905,0,0,Regular Play,0,other,0,0,0,Normal,0,0,14.866068747318506,0.8329812666744317,20.64,0,40.0,0,14.866068747318506,False,False,False
0.453,0,1.3460852,other,1,0,0,High Pass,35.902645,0,0,From Throw In,1,other,0,0,0,Normal,1,0,8.06225774829855,0.12435499454676144,1.667,0,32.0,0,4.0,False,False,False
